"sec"	"mA"	"mV"
1911.994    -0.0028809707146138    49.9852867126465
1912.987    -0.0028809707146138    49.9852867126465
1913.986    -0.0028809707146138    50.0603332519531
1914.995    -0.00255591841414571    50.0228080749512
1915.979    -0.00255591841414571    49.9852867126465
1916.978    -0.00231290818192065    50.0228080749512
1917.978    -0.00214986270293593    50.0603332519531
1918.976    -0.00198785588145256    50.0978546142578
1919.973    -0.00206885929219425    50.0603332519531
1920.966    -0.00182584894355386    50.0603332519531
1921.963    -0.00182584894355386    49.9852867126465
1922.962    -0.00174484553281218    50.1358604431152
1923.962    -0.00174484553281218    50.0603332519531
1924.956    -0.00125778641086072    50.0228080749512
1925.953    -0.00174484553281218    49.9852867126465
1926.949    -0.00166384212207049    49.9852867126465
1927.946    -0.00166384212207049    50.0603332519531
1928.946    -0.00174484553281218    50.0228080749512
1929.946    -0.00174484553281218    50.0228080749512
1930.944    -0.0015828387113288    49.9852867126465
1931.94    -0.0015007967595011    50.0978546142578
1932.938    -0.00141979334875941    50.0228080749512
1933.93    -0.0015007967595011    50.0228080749512
1934.931    -0.00141979334875941    50.0228080749512
1935.931    -0.00109577958937734    50.0603332519531
1936.929    -0.0013387898216024    50.0603332519531
1937.926    -0.0013387898216024    50.0603332519531
1938.927    -0.00125778641086072    50.0228080749512
1939.917    -0.00125778641086072    50.0603332519531
1940.915    -0.0013387898216024    50.0603332519531
1941.915    -0.00125778641086072    50.0228080749512
1942.912    -0.00141979334875941    49.9852867126465
1943.905    -0.00125778641086072    50.1358604431152
1944.902    -0.00101477617863566    50.0978546142578
1945.9    -0.00125778641086072    50.0603332519531
1946.9    -0.00109577958937734    50.0603332519531
1947.9    -0.00109577958937734    50.0603332519531
1948.897    -0.00101477617863566    50.1358604431152
1949.889    -0.000851730757858604    50.1358604431152
1950.886    -0.00109577958937734    50.0228080749512
1951.884    -0.000851730757858604    49.9102401733398
1952.884    -0.000770727347116917    49.9852867126465
1953.885    -0.000770727347116917    49.9852867126465
1954.882    -0.00109577958937734    50.0228080749512
1955.873    -0.000770727347116917    49.9852867126465
1956.881    -0.000770727347116917    50.0228080749512
1957.869    -0.000851730757858604    50.0228080749512
1958.869    -0.00068972387816757    50.0228080749512
1959.869    -0.000851730757858604    50.0228080749512
1960.869    -0.000770727347116917    50.0603332519531
1961.857    -0.00068972387816757    49.9852867126465
1962.855    -0.00068972387816757    50.0603332519531
1963.853    -0.000608720467425883    50.0603332519531
1964.854    -0.000770727347116917    49.9477653503418
1965.847    -0.000851730757858604    49.9102401733398
1966.844    -0.000608720467425883    50.0228080749512
1967.842    -0.000770727347116917    50.0978546142578
1968.844    -0.000851730757858604    50.1733818054199
1969.838    -0.000770727347116917    50.1358604431152
1970.838    -0.000770727347116917    50.1358604431152
1971.833    -0.000770727347116917    50.1358604431152
1972.836    -0.000851730757858604    50.0228080749512
1973.828    -0.000608720467425883    50.1358604431152
1974.838    -0.00068972387816757    49.9852867126465
1975.823    -0.000770727347116917    50.0228080749512
1976.823    -0.000770727347116917    50.0603332519531
1977.823    -0.000608720467425883    50.0603332519531
1978.814    -0.000851730757858604    49.9852867126465
1979.811    -0.000851730757858604    50.0228080749512
1980.807    -0.00068972387816757    49.9852867126465
1981.806    -0.000770727347116917    49.9852867126465
1982.806    -0.00068972387816757    50.0228080749512
1983.805    -0.000770727347116917    50.0603332519531
1984.8    -0.000770727347116917    49.9852867126465
1985.801    -0.000851730757858604    49.9852867126465
1986.791    -0.000608720467425883    50.0228080749512
1987.791    -0.000770727347116917    49.9477653503418
1988.791    -0.000365710147889331    49.9852867126465
1989.784    -0.000851730757858604    50.0603332519531
1990.784    -0.000446713587734848    49.9477653503418
1991.781    -0.000608720467425883    50.0228080749512
1992.776    -0.000446713587734848    50.0603332519531
1993.775    -0.00068972387816757    50.0603332519531
1994.775    -0.000527716998476535    49.9852867126465
1995.769    -0.000446713587734848    49.9852867126465
1996.769    -0.000770727347116917    50.0603332519531
1997.77    -0.000608720467425883    49.9852867126465
1998.761    -0.000446713587734848    49.9852867126465
1999.76    -0.000365710147889331    50.0603332519531
2000.407    -0.000446713587734848    49.9852867126465
2000.76    -0.0978876128792763    0.150092452764511
2001.752    -0.0218658912926912    0.0375238209962845
2002.754    -0.0119678946211934    0.150092452764511
2003.753    -0.00831650849431753    0.112569577991962
2004.746    -0.00669332453981042    0.150092452764511
2005.744    -0.00547723472118378    0.0750467032194138
2006.745    -0.0045841196551919    0.0750467032194138
2007.743    -0.00417910283431411    9.39575329539366E-7
2008.74    -0.00393505394458771    0.0750467032194138
2009.742    -0.00344799482263625    0.112569577991962
2010.731    -0.00344799482263625    0.0375238209962845
2011.729    -0.00312398094683886    0.150092452764511
2012.729    -0.00279892864637077    0.0375238209962845
2013.727    -0.00296197412535548    9.39575329539366E-7
2014.726    -0.00271792523562908    0.0750467032194138
2015.722    -0.00239391159266233    0.0750467032194138
2016.713    -0.00239391159266233    0.112569577991962
2017.714    -0.00214986270293593    0.0375238209962845
2018.714    -0.00247491500340402    0.112569577991962
2019.711    -0.00223190477117896    0.150092452764511
2020.71    -0.00190685247071087    0.150092452764511
2021.7    -0.00223190477117896    0.0750467032194138
2022.698    -0.00214986270293593    0.112569577991962
2023.698    -0.00174484553281218    0.225619286298752
2024.698    -0.00174484553281218    0.112569577991962
2025.695    -0.00166384212207049    0.0750467032194138
2026.693    -0.00166384212207049    9.39575329539366E-7
2027.685    -0.0015007967595011    0.150092452764511
2028.683    -0.0015007967595011    0.225619286298752
2029.683    -0.0015007967595011    0.112569577991962
2030.683    -0.0013387898216024    0.18761533498764
2031.683    -0.00141979334875941    0.0750467032194138
2032.677    -0.00166384212207049    0.0750467032194138
2033.674    -0.0015828387113288    0.150092452764511
2034.685    -0.0013387898216024    0.0750467032194138
2035.667    -0.00166384212207049    0.112569577991962
2036.668    -0.0015828387113288    9.39575329539366E-7
2037.664    -0.0015007967595011    0.112569577991962
2038.656    -0.00174484553281218    0.0750467032194138
2039.658    -0.0013387898216024    0.112569577991962
2040.651    -0.0015007967595011    0.112569577991962
2041.651    -0.0015007967595011    0.0750467032194138
2042.651    -0.00166384212207049    0.150092452764511
2043.648    -0.0015828387113288    0.112569577991962
2044.65    -0.0015007967595011    9.39575329539366E-7
2045.644    -0.0013387898216024    0.0375238209962845
2046.635    -0.0015828387113288    0.112569577991962
2047.635    -0.00141979334875941    0.150092452764511
2048.636    -0.00117678300011903    0.0750467032194138
2049.627    -0.00125778641086072    0.150092452764511
2050.626    -0.0013387898216024    0.112569577991962
2051.621    -0.0013387898216024    0.0750467032194138
2052.62    -0.0013387898216024    0.18761533498764
2053.62    -0.0013387898216024    0.150092452764511
2054.613    -0.00117678300011903    0.0750467032194138
2055.612    -0.00101477617863566    -0.0375219397246838
2056.61    -0.00117678300011903    0.150092452764511
2057.606    -0.000851730757858604    0.0750467032194138
2058.604    -0.00109577958937734    0.150092452764511
2059.605    -0.000851730757858604    0.0750467032194138
2060.598    -0.000933772709686309    0.112569577991962
2061.603    -0.000770727347116917    0.0750467032194138
2062.599    -0.00101477617863566    0.150092452764511
2063.59    -0.00117678300011903    0.150092452764511
2064.589    -0.000933772709686309    0.0750467032194138
2065.589    -0.000933772709686309    0.0750467032194138
2066.589    -0.000933772709686309    0.18761533498764
2067.588    -0.00101477617863566    0.112569577991962
2068.579    -0.000851730757858604    0.112569577991962
2069.575    -0.00068972387816757    0.0750467032194138
2070.574    -0.000933772709686309    0.150092452764511
2071.574    -0.000770727347116917    0.150092452764511
2072.567    -0.000770727347116917    0.112569577991962
2073.567    -0.00101477617863566    0.112569577991962
2074.569    -0.000770727347116917    0.112569577991962
2075.56    -0.000933772709686309    0.0750467032194138
2076.558    -0.000446713587734848    0.0375238209962845
2077.558    -0.00068972387816757    0.0750467032194138
2078.551    -0.00068972387816757    0.0750467032194138
2079.557    -0.00068972387816757    0.0750467032194138
2080.547    -0.000608720467425883    0.0750467032194138
2081.544    -0.000608720467425883    0.150092452764511
2082.543    -0.000851730757858604    0.150092452764511
2083.543    -0.000933772709686309    0.0375238209962845
2084.537    -0.00068972387816757    0.150092452764511
2085.538    -0.000851730757858604    0.150092452764511
2086.535    -0.000851730757858604    0.150092452764511
2087.527    -0.000851730757858604    0.150092452764511
2088.527    -0.00068972387816757    0.112569577991962
2089.528    -0.000770727347116917    0.0375238209962845
2090.526    -0.000851730757858604    0.0750467032194138
2091.524    -0.000608720467425883    0.0750467032194138
2092.518    -0.000851730757858604    0.112569577991962
2093.514    -0.00068972387816757    0.0750467032194138
2094.541    -0.00068972387816757    0.150092452764511
2095.512    -0.000770727347116917    0.18761533498764
2096.504    -0.000446713587734848    9.39575329539366E-7
2097.507    -0.000770727347116917    0.150092452764511
2098.501    -0.00068972387816757    0.150092452764511
2099.498    -0.00068972387816757    0.150092452764511
2100.496    -0.000527716998476535    9.39575329539366E-7
2100.926    -0.000608720467425883    0.0750467032194138
2101.496    -0.058213584125042    -49.985767364502
2102.493    -0.0189445745199919    -50.0608139038086
2103.485    -0.0114808352664113    -49.985767364502
2104.487    -0.00839751213788986    -50.0608139038086
2105.48    -0.00661232136189938    -50.0608139038086
2106.48    -0.00547723472118378    -50.0232925415039
2107.48    -0.0048281685449183    -50.0608139038086
2108.472    -0.00434110965579748    -50.0983352661133
2109.469    -0.00377304689027369    -50.1733818054199
2110.476    -0.00385405030101538    -50.0232925415039
2111.464    -0.00361104006879032    -50.0608139038086
2112.465    -0.0028809707146138    -50.0608139038086
2113.465    -0.0028809707146138    -50.0608139038086
2114.462    -0.00312398094683886    -49.985767364502
2115.459    -0.00279892864637077    -50.0232925415039
2116.452    -0.00304297753609717    -49.985767364502
2117.449    -0.00263692182488739    -50.0232925415039
2118.449    -0.00263692182488739    -50.0608139038086
2119.448    -0.00247491500340402    -50.0983352661133
2120.45    -0.00231290818192065    -50.0608139038086
2121.44    -0.00239391159266233    -49.985767364502
2122.443    -0.00214986270293593    -50.1358604431152
2123.434    -0.00198785588145256    -50.0983352661133
2124.434    -0.00214986270293593    -50.0232925415039
2125.428    -0.00198785588145256    -50.0983352661133
2126.425    -0.00174484553281218    -50.0608139038086
2127.429    -0.00166384212207049    -50.0232925415039
2128.42    -0.00174484553281218    -50.0232925415039
2129.418    -0.00198785588145256    -50.1358604431152
2130.418    -0.00174484553281218    -49.985767364502
2131.417    -0.0015007967595011    -50.1733818054199
2132.414    -0.0015007967595011    -50.0983352661133
2133.412    -0.0015828387113288    -50.0983352661133
2134.409    -0.0015828387113288    -50.0232925415039
2135.403    -0.00166384212207049    -50.0232925415039
2136.403    -0.0015007967595011    -49.985767364502
2137.402    -0.00182584894355386    -49.9477653503418
2138.395    -0.00174484553281218    -49.985767364502
2139.395    -0.00141979334875941    -50.1733818054199
2140.389    -0.00190685247071087    -50.0608139038086
2141.387    -0.0015007967595011    -50.0608139038086
2142.388    -0.00166384212207049    -50.0608139038086
2143.381    -0.0013387898216024    -50.1358604431152
2144.381    -0.00125778641086072    -50.0608139038086
2145.377    -0.00166384212207049    -50.0608139038086
2146.374    -0.0015007967595011    -50.2109069824219
2147.372    -0.00166384212207049    -50.0608139038086
2148.372    -0.0015007967595011    -50.0983352661133
2149.365    -0.0015007967595011    -49.985767364502
2150.368    -0.0013387898216024    -50.0232925415039
2151.366    -0.0015007967595011    -50.0608139038086
2152.358    -0.0015007967595011    -50.0232925415039
2153.357    -0.0015007967595011    -50.0608139038086
2154.379    -0.00166384212207049    -50.1358604431152
2155.35    -0.0013387898216024    -50.0232925415039
2156.353    -0.0015007967595011    -50.1358604431152
2157.349    -0.0013387898216024    -50.0608139038086
2158.343    -0.0013387898216024    -50.1358604431152
2159.341    -0.00174484553281218    -50.1358604431152
2160.339    -0.0013387898216024    -50.0983352661133
2161.334    -0.00125778641086072    -50.0608139038086
2162.337    -0.00166384212207049    -50.0608139038086
2163.333    -0.0015007967595011    -50.0608139038086
2164.325    -0.00125778641086072    -50.1358604431152
2165.325    -0.00109577958937734    -50.0983352661133
2166.325    -0.0015828387113288    -50.0232925415039
2167.322    -0.00117678300011903    -50.0608139038086
2168.323    -0.00166384212207049    -50.0232925415039
2169.322    -0.00125778641086072    -50.0608139038086
2170.311    -0.00141979334875941    -50.0983352661133
2171.309    -0.000933772709686309    -50.2109069824219
2172.309    -0.00101477617863566    -50.1358604431152
2173.307    -0.0013387898216024    -50.0608139038086
2174.308    -0.0015007967595011    -49.985767364502
2175.307    -0.00109577958937734    -50.0608139038086
2176.294    -0.0013387898216024    -50.1358604431152
2177.294    -0.00101477617863566    -50.0983352661133
2178.294    -0.000851730757858604    -50.0608139038086
2179.292    -0.0013387898216024    -50.0232925415039
2180.288    -0.00125778641086072    -49.985767364502
2181.283    -0.00109577958937734    -50.0608139038086
2182.278    -0.00101477617863566    -50.0232925415039
2183.278    -0.00117678300011903    -50.0232925415039
2184.274    -0.00109577958937734    -50.0608139038086
2185.276    -0.000851730757858604    -50.0608139038086
2186.268    -0.000933772709686309    -50.0608139038086
2187.273    -0.000933772709686309    -50.0608139038086
2188.263    -0.00101477617863566    -50.1358604431152
2189.263    -0.00109577958937734    -50.0608139038086
2190.263    -0.000770727347116917    -50.0608139038086
2191.263    -0.00109577958937734    -50.0608139038086
2192.257    -0.00109577958937734    -49.985767364502
2193.256    -0.00101477617863566    -50.0983352661133
2194.247    -0.000770727347116917    -50.0608139038086
2195.248    -0.00109577958937734    -49.985767364502
2196.248    -0.000933772709686309    -50.0608139038086
2197.241    -0.000851730757858604    -50.1358604431152
2198.236    -0.00101477617863566    -50.0608139038086
2199.239    -0.000851730757858604    -49.985767364502
2200.232    -0.000770727347116917    -50.0608139038086
2200.7    -0.000770727347116917    -50.0983352661133
2201.232    -0.0643791928887367    -100.046104431152
2202.231    -0.0199996959418058    -100.121147155762
2203.224    -0.0118048489093781    -100.121147155762
2204.221    -0.00864052306860685    -100.121147155762
2205.225    -0.00685637025162578    -100.121147155762
2206.216    -0.00580124836415052    -100.121147155762
2207.217    -0.00523318583145738    -100.121147155762
2208.217    -0.00474612647667527    -99.9710540771484
2209.217    -0.00393505394458771    -100.008575439453
2210.208    -0.00377304689027369    -100.083625793457
2211.205    -0.003692043479532    -100.121147155762
2212.201    -0.00328598776832223    -100.121147155762
2213.201    -0.00312398094683886    -100.121147155762
2214.227    -0.00304297753609717    -99.9710540771484
2215.195    -0.0028809707146138    -100.008575439453
2216.194    -0.00271792523562908    -100.083625793457
2217.187    -0.00263692182488739    -100.083625793457
2218.186    -0.00279892864637077    -100.046104431152
2219.186    -0.00255591841414571    -100.121147155762
2220.178    -0.00239391159266233    -100.083625793457
2221.176    -0.00239391159266233    -100.046104431152
2222.182    -0.00239391159266233    -100.046104431152
2223.176    -0.00239391159266233    -99.9710540771484
2224.169    -0.00214986270293593    -100.121147155762
2225.169    -0.00198785588145256    -100.083625793457
2226.164    -0.00198785588145256    -100.121147155762
2227.166    -0.00198785588145256    -100.159149169922
2228.163    -0.00214986270293593    -100.121147155762
2229.16    -0.00206885929219425    -100.121147155762
2230.152    -0.00190685247071087    -100.083625793457
2231.154    -0.00174484553281218    -100.046104431152
2232.148    -0.00198785588145256    -100.121147155762
2233.147    -0.0015828387113288    -100.121147155762
2234.148    -0.00166384212207049    -100.159149169922
2235.14    -0.00174484553281218    -100.046104431152
2236.138    -0.00166384212207049    -100.159149169922
2237.139    -0.00174484553281218    -100.046104431152
2238.136    -0.00190685247071087    -100.046104431152
2239.134    -0.00125778641086072    -100.159149169922
2240.136    -0.00166384212207049    -100.121147155762
2241.124    -0.0015828387113288    -100.008575439453
2242.123    -0.00141979334875941    -100.046104431152
2243.123    -0.00166384212207049    -100.083625793457
2244.121    -0.0015007967595011    -100.121147155762
2245.117    -0.00166384212207049    -100.083625793457
2246.112    -0.00166384212207049    -100.046104431152
2247.109    -0.0015007967595011    -100.121147155762
2248.108    -0.0015007967595011    -100.046104431152
2249.108    -0.00174484553281218    -100.008575439453
2250.106    -0.0015828387113288    -100.121147155762
2251.104    -0.0015828387113288    -100.046104431152
2252.101    -0.0015828387113288    -100.046104431152
2253.093    -0.00166384212207049    -100.008575439453
2254.092    -0.00166384212207049    -100.046104431152
2255.092    -0.00166384212207049    -100.046104431152
2256.089    -0.00141979334875941    -100.046104431152
2257.086    -0.0015007967595011    -100.083625793457
2258.085    -0.0013387898216024    -100.121147155762
2259.078    -0.0015828387113288    -100.046104431152
2260.075    -0.00141979334875941    -100.159149169922
2261.077    -0.0015828387113288    -100.083625793457
2262.074    -0.00166384212207049    -100.121147155762
2263.076    -0.00141979334875941    -100.121147155762
2264.064    -0.00141979334875941    -100.121147155762
2265.063    -0.0015828387113288    -100.121147155762
2266.062    -0.0013387898216024    -100.083625793457
2267.062    -0.0013387898216024    -100.046104431152
2268.059    -0.0015007967595011    -100.046104431152
2269.05    -0.0013387898216024    -100.159149169922
2270.049    -0.00166384212207049    -100.083625793457
2271.046    -0.0015007967595011    -100.083625793457
2272.046    -0.00166384212207049    -100.008575439453
2273.046    -0.00166384212207049    -100.046104431152
2274.053    -0.00166384212207049    -99.9710540771484
2275.04    -0.0013387898216024    -99.9710540771484
2276.042    -0.00125778641086072    -100.121147155762
2277.03    -0.0015007967595011    -100.121147155762
2278.031    -0.0013387898216024    -100.121147155762
2279.031    -0.00125778641086072    -100.121147155762
2280.03    -0.0013387898216024    -100.046104431152
2281.021    -0.0013387898216024    -100.121147155762
2282.023    -0.00101477617863566    -100.008575439453
2283.014    -0.0013387898216024    -100.008575439453
2284.014    -0.00141979334875941    -100.046104431152
2285.008    -0.0013387898216024    -100.121147155762
2286.005    -0.0015007967595011    -99.9710540771484
2287.008    -0.0015007967595011    -100.121147155762
2288    -0.00125778641086072    -100.046104431152
2288.998    -0.00125778641086072    -100.121147155762
2289.999    -0.00117678300011903    -100.196670532227
2290.992    -0.00125778641086072    -100.159149169922
2291.998    -0.0015007967595011    -100.046104431152
2292.987    -0.0013387898216024    -100.083625793457
2293.986    -0.00141979334875941    -100.008575439453
2294.983    -0.00109577958937734    -100.046104431152
2295.983    -0.00109577958937734    -100.121147155762
2296.983    -0.00101477617863566    -100.121147155762
2297.974    -0.00117678300011903    -99.9710540771484
2298.974    -0.00101477617863566    -100.046104431152
2299.971    -0.00117678300011903    -100.083625793457
2300.433    -0.00101477617863566    -100.159149169922
2300.968    -0.0638931691646576    -150.144439697266
2301.968    -0.0204867552965879    -150.144439697266
2302.967    -0.0119678946211934    -150.144439697266
2303.961    -0.00864052306860685    -150.18196105957
2304.959    -0.00701837707310915    -150.106918334961
2305.954    -0.00588225200772285    -150.144439697266
2306.952    -0.00547723472118378    -150.144439697266
2307.952    -0.00442211283370852    -150.219482421875
2308.945    -0.0045841196551919    -150.219482421875
2309.949    -0.00393505394458771    -150.144439697266
2310.945    -0.00377304689027369    -150.18196105957
2311.938    -0.00353003665804863    -150.219482421875
2312.937    -0.00353003665804863    -150.144439697266
2313.937    -0.00336699117906392    -150.219482421875
2314.93    -0.00304297753609717    -150.031387329102
2315.933    -0.00304297753609717    -150.144439697266
2316.93    -0.00271792523562908    -150.144439697266
2317.923    -0.00279892864637077    -150.18196105957
2318.921    -0.00304297753609717    -150.144439697266
2319.922    -0.00255591841414571    -150.144439697266
2320.915    -0.0028809707146138    -150.106918334961
2321.915    -0.00255591841414571    -150.18196105957
2322.911    -0.00255591841414571    -150.18196105957
2323.907    -0.00247491500340402    -150.144439697266
2324.906    -0.00247491500340402    -150.18196105957
2325.906    -0.00223190477117896    -150.144439697266
2326.903    -0.00239391159266233    -150.18196105957
2327.902    -0.00214986270293593    -150.219482421875
2328.895    -0.00231290818192065    -150.18196105957
2329.892    -0.00206885929219425    -150.18196105957
2330.89    -0.00206885929219425    -150.106918334961
2331.891    -0.00190685247071087    -150.144439697266
2332.888    -0.00206885929219425    -150.144439697266
2333.892    -0.00214986270293593    -150.144439697266
2334.878    -0.00223190477117896    -150.18196105957
2335.877    -0.00198785588145256    -150.144439697266
2336.875    -0.00198785588145256    -150.144439697266
2337.875    -0.00190685247071087    -150.106918334961
2338.873    -0.00174484553281218    -150.219482421875
2339.87    -0.00190685247071087    -150.144439697266
2340.862    -0.00190685247071087    -150.144439697266
2341.858    -0.00174484553281218    -150.144439697266
2342.859    -0.00190685247071087    -150.106918334961
2343.859    -0.0015828387113288    -150.219482421875
2344.857    -0.0015828387113288    -150.106918334961
2345.852    -0.00166384212207049    -150.144439697266
2346.852    -0.00190685247071087    -150.144439697266
2347.843    -0.00166384212207049    -150.144439697266
2348.843    -0.00141979334875941    -150.106918334961
2349.843    -0.00166384212207049    -150.144439697266
2350.844    -0.0015828387113288    -150.106918334961
2351.839    -0.0013387898216024    -150.144439697266
2352.84    -0.0015828387113288    -150.106918334961
2353.829    -0.0015828387113288    -150.144439697266
2354.828    -0.0015828387113288    -150.144439697266
2355.828    -0.0015007967595011    -150.18196105957
2356.825    -0.0015007967595011    -150.219482421875
2357.817    -0.00166384212207049    -150.106918334961
2358.821    -0.00174484553281218    -150.031387329102
2359.812    -0.00174484553281218    -150.106918334961
2360.812    -0.0015007967595011    -150.144439697266
2361.813    -0.0015828387113288    -150.106918334961
2362.81    -0.00141979334875941    -150.219482421875
2363.808    -0.00174484553281218    -150.069396972656
2364.809    -0.0013387898216024    -150.25700378418
2365.797    -0.00141979334875941    -150.031387329102
2366.797    -0.0015828387113288    -150.144439697266
2367.797    -0.0015828387113288    -150.144439697266
2368.797    -0.0015007967595011    -150.106918334961
2369.791    -0.00166384212207049    -150.031387329102
2370.793    -0.00141979334875941    -150.219482421875
2371.781    -0.0015007967595011    -150.144439697266
2372.782    -0.00141979334875941    -150.144439697266
2373.775    -0.0015007967595011    -150.144439697266
2374.778    -0.0015828387113288    -150.219482421875
2375.77    -0.00166384212207049    -150.144439697266
2376.768    -0.0015828387113288    -150.106918334961
2377.766    -0.00166384212207049    -150.144439697266
2378.766    -0.0013387898216024    -150.144439697266
2379.759    -0.00125778641086072    -150.144439697266
2380.757    -0.0013387898216024    -150.144439697266
2381.76    -0.00141979334875941    -150.144439697266
2382.757    -0.0015007967595011    -150.106918334961
2383.751    -0.0013387898216024    -150.144439697266
2384.751    -0.0015828387113288    -150.144439697266
2385.744    -0.00117678300011903    -150.144439697266
2386.749    -0.00125778641086072    -150.18196105957
2387.742    -0.0015007967595011    -150.219482421875
2388.739    -0.00174484553281218    -150.219482421875
2389.735    -0.00125778641086072    -150.144439697266
2390.735    -0.00166384212207049    -150.106918334961
2391.728    -0.00166384212207049    -150.18196105957
2392.727    -0.0015007967595011    -150.144439697266
2393.74    -0.0015007967595011    -150.144439697266
2394.721    -0.00174484553281218    -150.106918334961
2395.72    -0.0015007967595011    -150.219482421875
2396.72    -0.0013387898216024    -150.18196105957
2397.718    -0.00125778641086072    -150.219482421875
2398.716    -0.00141979334875941    -150.144439697266
2399.708    -0.00174484553281218    -150.106918334961
2400.323    -0.0013387898216024    -150.106918334961
2400.704    -0.0920460224151611    -200.092208862305
2401.703    -0.023002015426755    -200.129730224609
2402.703    -0.0133470296859741    -200.092208862305
2403.702    -0.00953363720327616    -200.054672241211
2404.704    -0.00718038389459252    -200.129730224609
2405.694    -0.00653131771832705    -200.092208862305
2406.689    -0.00547723472118378    -200.167251586914
2407.688    -0.00523318583145738    -200.092208862305
2408.688    -0.00474612647667527    -199.979629516602
2409.681    -0.00434110965579748    -200.129730224609
2410.678    -0.00377304689027369    -200.054672241211
2411.682    -0.003692043479532    -200.129730224609
2412.674    -0.00377304689027369    -200.242767333984
2413.672    -0.00361104006879032    -200.054672241211
2414.673    -0.00344799482263625    -200.092208862305
2415.67    -0.00320498435758054    -200.017150878906
2416.662    -0.00296197412535548    -200.092208862305
2417.666    -0.0028809707146138    -200.129730224609
2418.658    -0.00304297753609717    -200.092208862305
2419.657    -0.00279892864637077    -200.167251586914
2420.657    -0.00263692182488739    -200.092208862305
2421.654    -0.00296197412535548    -200.017150878906
2422.647    -0.00271792523562908    -200.092208862305
2423.645    -0.00279892864637077    -200.017150878906
2424.643    -0.00263692182488739    -200.092208862305
2425.642    -0.00279892864637077    -200.129730224609
2426.642    -0.00296197412535548    -200.092208862305
2427.639    -0.00255591841414571    -200.129730224609
2428.632    -0.00255591841414571    -200.167251586914
2429.629    -0.00279892864637077    -200.092208862305
2430.626    -0.00263692182488739    -200.054672241211
2431.626    -0.00239391159266233    -200.092208862305
2432.626    -0.00255591841414571    -199.942108154297
2433.627    -0.00223190477117896    -200.092208862305
2434.616    -0.00223190477117896    -200.092208862305
2435.613    -0.00239391159266233    -200.017150878906
2436.61    -0.00263692182488739    -200.092208862305
2437.611    -0.00214986270293593    -200.054672241211
2438.611    -0.00231290818192065    -200.017150878906
2439.609    -0.00231290818192065    -200.054672241211
2440.605    -0.00214986270293593    -200.129730224609
2441.604    -0.00214986270293593    -200.092208862305
2442.595    -0.00214986270293593    -200.054672241211
2443.595    -0.00206885929219425    -200.129730224609
2444.589    -0.00198785588145256    -200.054672241211
2445.586    -0.00198785588145256    -200.054672241211
2446.589    -0.00198785588145256    -200.017150878906
2447.591    -0.00214986270293593    -200.054672241211
2448.58    -0.00206885929219425    -200.017150878906
2449.58    -0.00214986270293593    -200.017150878906
2450.58    -0.00190685247071087    -200.017150878906
2451.576    -0.00206885929219425    -200.129730224609
2452.573    -0.00198785588145256    -200.092208862305
2453.587    -0.00198785588145256    -200.054672241211
2454.564    -0.00182584894355386    -200.092208862305
2455.564    -0.00190685247071087    -200.092208862305
2456.565    -0.00174484553281218    -200.129730224609
2457.562    -0.00198785588145256    -200.129730224609
2458.563    -0.00182584894355386    -200.092208862305
2459.555    -0.00190685247071087    -200.054672241211
2460.548    -0.00174484553281218    -200.167251586914
2461.548    -0.00174484553281218    -200.017150878906
2462.541    -0.00182584894355386    -200.167251586914
2463.544    -0.00174484553281218    -200.129730224609
2464.542    -0.00166384212207049    -200.017150878906
2465.534    -0.00166384212207049    -200.092208862305
2466.532    -0.00174484553281218    -200.092208862305
2467.533    -0.00166384212207049    -200.167251586914
2468.526    -0.00166384212207049    -200.017150878906
2469.524    -0.00174484553281218    -200.092208862305
2470.526    -0.00190685247071087    -200.054672241211
2471.519    -0.00190685247071087    -200.017150878906
2472.517    -0.0015828387113288    -200.092208862305
2473.517    -0.0015007967595011    -200.129730224609
2474.51    -0.00174484553281218    -200.054672241211
2475.518    -0.00174484553281218    -200.092208862305
2476.511    -0.0015828387113288    -200.017150878906
2477.503    -0.0015828387113288    -200.129730224609
2478.502    -0.00166384212207049    -200.017150878906
2479.502    -0.0015828387113288    -200.054672241211
2480.495    -0.0015007967595011    -200.129730224609
2481.496    -0.0015007967595011    -200.092208862305
2482.495    -0.0015828387113288    -200.017150878906
2483.488    -0.0015007967595011    -200.129730224609
2484.486    -0.0015007967595011    -200.017150878906
2485.486    -0.0013387898216024    -200.054672241211
2486.48    -0.00166384212207049    -200.129730224609
2487.482    -0.0015828387113288    -200.054672241211
2488.482    -0.00166384212207049    -200.092208862305
2489.472    -0.00166384212207049    -200.092208862305
2490.471    -0.00166384212207049    -200.092208862305
2491.471    -0.0015007967595011    -200.054672241211
2492.464    -0.0015828387113288    -200.129730224609
2493.466    -0.00166384212207049    -200.054672241211
2494.468    -0.00174484553281218    -200.054672241211
2495.457    -0.0015828387113288    -200.092208862305
2496.455    -0.00166384212207049    -200.017150878906
2497.456    -0.0015007967595011    -200.092208862305
2498.447    -0.00141979334875941    -200.129730224609
2499.448    -0.00166384212207049    -200.092208862305
2500.442    -0.00166384212207049    -199.979629516602
2501.324    -0.00141979334875941    -200.129730224609
2501.44    -0.27605676651001    -250.153015136719
2502.44    -0.0289246141910553    -250.115005493164
2503.434    -0.0151311820372939    -250.228057861328
2504.439    -0.0105877202004194    -250.115005493164
