"sec"	"mA"	"mV"
545,566	-1,42636466026306	0,563806295394897
546,566	-1,38709568977356	0,33818793296814
547,564	-1,3311949968338	0,939516127109528
548,557	-1,25103485584259	0,0375238209962845
549,561	-1,27440118789673	1,57836723327637
550,56	0,0102633945643902	-1,42827379703522
551,555	-1,13387894630432	2,06712675094604
552,551	-1,1222767829895	0,901993274688721
553,546	-1,04430782794952	2,21721839904785
554,541	-1,01274657249451	0,150092452764511
555,546	0,0625126883387566	1,69093585014343
556,541	-0,962200462818146	0,450756549835205
557,536	-0,932587504386902	1,9915999174118
558,532	-0,898917078971863	0,112569577991962
559,537	0,0872581973671913	1,54084432125092
560,535	0,0725737288594246	-1,80398368835449
561,528	0,0751699954271317	2,10464978218079
562,524	0,108596377074718	-1,9920791387558
563,523	0,118495412170887	1,42827570438385
564,522	0,140319600701332	-1,87902939319611
565,517	0,150136590003967	2,63093209266663
566,516	0,142185792326927	-1,46579670906067
567,51	0,16912254691124	3,11921072006226
568,514	0,185186147689819	-1,57836532592773
569,505	0,198573529720306	2,96911907196045
570,501	0,208796575665474	-1,3532280921936
571,504	0,225753292441368	3,38235187530518
572,496	0,23053976893425	-0,751899838447571
573,496	0,257963597774506	3,04416489601135
574,489	0,271106898784637	-1,76646077632904
575,49	0,281247913837433	3,19425630569458
576,489	0,301206946372986	-1,20265543460846
577,483	0,311186999082565	1,9915999174118
578,479	0,296907544136047	-0,225617408752441
579,483	0,968771874904633	1,20265734195709
580,474	0,276137441396713	-0,601327240467072
581,477	1,04236042499542	0,413233697414398
582,471	0,206605330109596	-0,789422750473022
583,466	0,13967053592205	0,826947510242462
584,463	-0,0608098469674587	-0,338186055421829
585,468	0,920822024345398	-0,263140290975571
586,464	0,815105259418488	-0,714376986026764
587,457	-0,588987529277802	0,0375238209962845
588,454	-0,876199722290039	-0,0750448182225227
589,459	0,396132588386536	-0,601327240467072
590,452	0,229079633951187	-0,0750448182225227
591,45	0,158169433474541	-1,27770125865936
592,444	0,0824717283248901	0,263142168521881
593,445	0,0500184297561646	-1,69141507148743
594,446	0,103484846651554	0,71389776468277
595,435	0,0599164254963398	-2,25522041320801
596,439	0,136587202548981	1,61589014530182
597,434	0,158899500966072	-2,25522041320801
598,431	0,232081949710846	1,76646268367767
599,43	0,260802865028381	-1,84150660037994
600,426	0,313052147626877	2,33026790618896
601,423	0,319948881864548	-1,12760972976685
602,418	0,284007221460342	0,977039039134979
603,42	1,08187139034271	-1,76646077632904
604,41	-0,106325469911098	0,33818793296814
605,414	0,765857219696045	-0,826945602893829
606,409	-0,764560401439667	9,39575329539366E-7
607,406	-1,06605100631714	0,0375238209962845
608,4	-1,26993870735168	-0,150571644306183
609,405	-0,0232450272887945	0,676374912261963
610,395	-1,2714809179306	9,39575329539366E-7
611,399	0,109408482909203	0,225619286298752
612,392	-0,889017999172211	-0,225617408752441
613,388	-0,54988157749176	3,19425630569458
614,391	0,200358718633652	-1,54084241390228
615,389	0,246117353439331	3,60797023773193
616,385	0,285142302513123	-0,601327240467072
617,378	0,330739974975586	2,96911907196045
618,374	0,772510945796967	-2,33026623725891
619,38	0,210337713360786	1,42827570438385
620,37	0,0520466305315495	-0,413712859153748
621,373	-0,233055353164673	0,413233697414398
622,366	-0,541524767875671	-0,413712859153748
623,368	-0,789548933506012	9,39575329539366E-7
624,366	-1,15270185470581	0,0750467032194138
625,36	-1,33979487419128	-0,113048762083054
626,358	-1,29809260368347	0,601329147815704
